frastand	NOUN	afstand
frastands	NOUN	afstands
frastjæle	?	frarøve
frater	NOUN	broder
frateren	NOUN	broderen
fraterens	NOUN	broderens
fraters	NOUN	broders
fraterne	NOUN	brødrene
fraternes	NOUN	brødrenes
fratere	NOUN	brødre
frateres	NOUN	brødres
fratrædelse	NOUN	fratræden
fratrædelses	NOUN	fratrædens
fratrædelsesgodtgørelse	?	aftrædelsessum;aftrædelsesgodtgørelse
fratrædelsesordning	?	aftrædelsesordning
fratræden	NOUN	fratrædelse
fratrædens	NOUN	fratrædelses
fravælge	VERB	bortvælge
fravælg	VERB	bortvælg
fravalgt	VERB	bortvalgt
fravælger	VERB	bortvælger
fravælgende	VERB	bortvælgende
fravalgte	VERB	bortvalgte
fravælges	VERB	bortvælges
fravalgtes	VERB	bortvalgtes
fraværende	ADJ	uopmærksom;åndsfraværende;uopmærksomt
freak	NOUN	entusiast;flipper;original
freaken	NOUN	flipperen;originalen;entusiasten
freakens	NOUN	originalens;entusiastens;flipperens
freaks	NOUN	entusiaster;originaler;originals;entusiasts;flippers;flippere
freakene	NOUN	entusiasterne;flipperne;originalerne
freakenes	NOUN	originalernes;entusiasternes;flippernes
freaks'	NOUN	entusiasters;originalers;flipperes
fred	NOUN	ro;harmoni;fredsslutning;stilhed
freden	NOUN	harmonien;fredsslutningen;stilheden;roen
fredens	NOUN	stilhedens;roens;fredsslutningens;harmoniens
freds	NOUN	harmonis;fredsslutnings;stilheds;ros
frede	VERB	skåne
fred	VERB	skån
fredet	VERB	skånet
freder	VERB	skåner
fredende	VERB	skånende
fredede	VERB	skånede
fredes	VERB	skånes
frededes	VERB	skånedes
fredelig	ADJ	harmløs;fredsommelig;uskadelig;rolig
fredelige	ADJ	harmløse;uskadelige;fredsommelige;fredfyldte;rolige
fredeligt	ADJ	uskadeligt;harmløst;roligt;fredsommeligt
frederiksborger	NOUN	frederiksborghest
frederiksborgeren	NOUN	frederiksborghesten
frederiksborgerens	NOUN	frederiksborghestens
frederiksborgers	NOUN	frederiksborghests
frederiksborgerne	NOUN	frederiksborghestene
frederiksborgernes	NOUN	frederiksborghestenes
frederiksborgere	NOUN	frederiksborgheste
frederiksborgeres	NOUN	frederiksborghestes
fredfyldt	ADJ	fredeligt;fredelig
fredfyldte	ADJ	fredelige
fredhellige	ADJ	sakrosankte;ukrænkelige
fredhellig	ADJ	ukrænkelig
fredhelligt	ADJ	ukrænkeligt
fredselskende	ADJ	pacifistisk
fredsforstyrrer	NOUN	spektakelmager
fredsforstyrreren	NOUN	spektakelmageren
fredsforstyrrerens	NOUN	spektakelmagerens
fredsforstyrrers	NOUN	spektakelmagers
fredsforstyrrerne	NOUN	spektakelmagerne
fredsforstyrrernes	NOUN	spektakelmagernes
fredsforstyrrere	NOUN	spektakelmagere
fredsforstyrreres	NOUN	spektakelmageres
fredsommelig	ADJ	fredelig;rolig
fredsommelige	ADJ	rolige;fredelige;venligsindede
fredsommeligt	ADJ	fredeligt;roligt
fredsslutning	NOUN	fred
fredsslutningen	NOUN	freden
fredsslutningens	NOUN	fredens
fredsslutnings	NOUN	freds
fredstegn	?	peacesymbol;peacetegn;fredssymbol
fredstraktat	?	fredsaftale
freejazz	?	fri jazz
freestyle	?	fristil;fri stil
frejdig	ADJ	kæk;frimodig
frejdige	ADJ	kække;frimodige
frejdigt	ADJ	kækt;frimodigt
frekvens	NOUN	hyppighed
frekvensen	NOUN	hyppigheden
frekvensens	NOUN	hyppighedens
frekvens'	NOUN	hyppigheds
frekvenserne	NOUN	hyppighederne
frekvensernes	NOUN	hyppighedernes
frekvenser	NOUN	hyppigheder
frekvensers	NOUN	hyppigheders
frekvent	ADJ	hyppigt;hyppig
frekvente	ADJ	hyppige
frelse	NOUN	forløsning
frelsen	NOUN	forløsningen
frelsens	NOUN	forløsningens
frelses	NOUN	forløsnings
frelse	VERB	forløse
frels	VERB	forløs
frelst	VERB	forløst
frelser	VERB	forløser
frelsende	VERB	forløsende
frelste	VERB	forløste
frelses	VERB	forløses
frelstes	VERB	forløstes
frelser	NOUN	redningsmand
frelseren	NOUN	redningsmanden
frelserens	NOUN	redningsmandens
frelsers	NOUN	redningsmands
frelserne	NOUN	redningsmændene
frelsernes	NOUN	redningsmændenes
frelsere	NOUN	redningsmænd
frelseres	NOUN	redningsmænds
frelsermand	?	frelser
frelst	ADJ	selvretfærdigt;selvretfærdig
frelste	ADJ	selvretfærdige
frem	ADV	ud;hen;fremad
fremad	ADV	frem
fremadstræbende	ADJ	ambitiøs;stræbsomt;stræbsom;ambitiøst
fremavle	VERB	fremelske
fremavl	VERB	fremelsk
fremavlet	VERB	fremelsket
fremavler	VERB	fremelsker
fremavlende	VERB	fremelskende
fremavlede	VERB	fremelskede
fremavles	VERB	fremelskes
fremavledes	VERB	fremelskedes
frembringe	VERB	udsende;danne;generere;kreere
frembring	VERB	udsend;dan;generer;kreer
frembragt	VERB	genereret;udsendt;kreeret;dannet
frembringer	VERB	genererer;danner;udsender;kreerer
frembringende	VERB	dannende;udsendende;genererende;kreerende
frembragte	VERB	udsendte;dannede;kreerede;genererede
frembringes	VERB	udsendes;dannes;kreeres;genereres
frembragtes	VERB	genereredes;dannedes;udsendtes;kreeredes
frembringelse	NOUN	produktion;skabelse
frembringelsen	NOUN	produktionen;skabelsen
frembringelsens	NOUN	skabelsens;produktionens
frembringelses	NOUN	produktions;skabelses
frembringelserne	NOUN	produktionerne;skabelserne
frembringelsernes	NOUN	produktionernes;skabelsernes
frembringelser	NOUN	skabelser;produktioner
frembringelsers	NOUN	skabelsers;produktioners
frembyde	VERB	medføre;fremvise
frembyd	VERB	fremvis;medfør
frembudt	VERB	fremvist;medført
frembyder	VERB	medfører;fremviser
frembydende	VERB	fremvisende;medførende
frembød	VERB	medførte;fremviste
frembydes	VERB	fremvises;medføres
fremdatere	VERB	postdatere
fremdater	VERB	postdater
fremdateret	VERB	postdateret
fremdaterer	VERB	postdaterer
fremdaterende	VERB	postdaterende
fremdaterede	VERB	postdaterede
fremdateres	VERB	postdateres
fremdateredes	VERB	postdateredes
fremdeles	ADV	fortsat;stadig;derudover;desuden;endvidere
fremefter	ADV	fremad;fremover;derefter
fremelske	VERB	fremavle;opelske
fremelsk	VERB	opelsk;fremavl
fremelsket	VERB	fremavlet;opelsket
fremelsker	VERB	opelsker;fremavler
fremelskende	VERB	fremavlende;opelskende
fremelskede	VERB	fremavlede;opelskede
fremelskes	VERB	fremavles;opelskes
fremelskedes	VERB	opelskedes;fremavledes
fremfusende	ADJ	fremfarende
fremgang	NOUN	vækst
fremgangen	NOUN	væksten
fremgangens	NOUN	vækstens
fremgangs	NOUN	væksts
fremgangene	NOUN	væksterne
fremgangenes	NOUN	væksternes
fremgange	NOUN	vækster
fremganges	NOUN	væksters
fremholde	VERB	fremføre;påpege
fremhold	VERB	påpeg;fremfør
fremholdt	VERB	fremførte;påpeget;påpegede;fremført
fremholder	VERB	påpeger;fremfører
fremholdende	VERB	påpegende;fremførende
fremholdes	VERB	påpeges;fremføres
fremholdtes	VERB	påpegedes;fremførtes
fremhæve	VERB	understrege
fremhæv	VERB	understreg
fremhævet	VERB	understreget
fremhæver	VERB	understreger
fremhævende	VERB	understregende
fremhævede	VERB	understregede
fremhæves	VERB	understreges
fremhævedes	VERB	understregedes
fremhævelse	NOUN	understregning
fremhævelsen	NOUN	understregningen
fremhævelsens	NOUN	understregningens
fremhævelses	NOUN	understregnings
fremhævelserne	NOUN	understregningerne
fremhævelsernes	NOUN	understregningernes
fremhævelser	NOUN	understregninger
fremhævelsers	NOUN	understregningers
fremhævning	NOUN	fremhævelse;udhævning
fremhævningen	NOUN	fremhævelsen;udhævningen
fremhævningens	NOUN	udhævningens;fremhævelsens
fremhævnings	NOUN	udhævnings;fremhævelses
fremhævningerne	NOUN	udhævningerne;fremhævelserne
fremhævningernes	NOUN	udhævningernes;fremhævelsernes
fremhævninger	NOUN	udhævninger;fremhævelser
fremhævningers	NOUN	fremhævelsers;udhævningers
fremkalde	VERB	forårsage
fremkald	VERB	forårsag
fremkaldt	VERB	forårsaget
fremkalder	VERB	forårsager
fremkaldende	VERB	forårsagende
fremkaldte	VERB	forårsagede
fremkaldes	VERB	forårsages
fremkaldtes	VERB	forårsagedes
fremkalder	NOUN	fremkaldervæske
fremkalderen	NOUN	fremkaldervæsken
fremkalderens	NOUN	fremkaldervæskens
fremkalders	NOUN	fremkaldervæskes
fremkalderne	NOUN	fremkaldervæskerne
fremkaldernes	NOUN	fremkaldervæskernes
fremkaldere	NOUN	fremkaldervæsker
fremkalderes	NOUN	fremkaldervæskers
fremkommelig	ADJ	farbar;passabel
fremkommelige	ADJ	farbare;passable
fremkommeligt	ADJ	farbart;passabelt
fremkomst	NOUN	opståen
fremkomsts	NOUN	opståens
fremlægge	VERB	forelægge
fremlæg	VERB	forelæg
fremlagt	VERB	forelagt
fremlægger	VERB	forelægger
fremlæggende	VERB	forelæggende
fremlagde	VERB	forelagde
fremlægges	VERB	forelægges
fremlagdes	VERB	forelagdes
fremlæggelse 	?	fremlægning
fremlægning	NOUN	fremlæggelse;fremstilling
fremlægningen	NOUN	fremstillingen;fremlæggelsen
fremlægningens	NOUN	fremstillingens;fremlæggelsens
fremlægnings	NOUN	fremstillings;fremlæggelses
fremlægningerne	NOUN	fremstillingerne;fremlæggelserne
fremlægningernes	NOUN	fremlæggelsernes;fremstillingernes
fremlægninger	NOUN	fremstillinger;fremlæggelser
fremlægningers	NOUN	fremlæggelsers;fremstillingers
fremmale	?	male frem
fremme	NOUN	styrkelse;styrke
fremmes	NOUN	styrkelses;styrkes
fremme	VERB	befordre;styrke
frem	VERB	styrk;befordr
fremmet	VERB	befordret;styrket
fremmer	VERB	befordrer;styrker
fremmende	VERB	styrkende;befordrende
fremmede	VERB	styrkede;befordrede
fremmes	VERB	styrkes;befordres
fremmedes	VERB	styrkedes;befordredes
fremmed	ADJ	udenlandsk
fremmede	ADJ	udenlandske;ukendte
fremmedangst	NOUN	fremmedfrygt
fremmedangsten	NOUN	fremmedfrygten
fremmedangstens	NOUN	fremmedfrygtens
fremmedangsts	NOUN	fremmedfrygts
fremmedarbejder	NOUN	gæstearbejder
fremmedarbejderen	NOUN	gæstearbejderen
fremmedarbejderens	NOUN	gæstearbejderens
fremmedarbejders	NOUN	gæstearbejders
fremmedarbejderne	NOUN	gæstearbejderne
fremmedarbejdernes	NOUN	gæstearbejdernes
fremmedarbejdere	NOUN	gæstearbejdere
fremmedarbejderes	NOUN	gæstearbejderes
fremmedartet	ADJ	fremmed
fremmedartede	ADJ	fremmede
fremmedfjendsk	ADJ	xenofobisk
fremmedfjendske	ADJ	xenofobiske
fremmedfjendtlig	?	xenofobisk;fremmedfjendsk
fremmedfrygt	NOUN	xenofobi;fremmedangst
fremmedfrygten	NOUN	fremmedangsten;xenofobien
fremmedfrygtens	NOUN	xenofobiens;fremmedangstens
fremmedfrygts	NOUN	xenofobis;fremmedangsts
fremmedfører	NOUN	cicerone;guide
fremmedføreren	NOUN	ciceronen;guiden
fremmedførerens	NOUN	ciceronens;guidens
fremmedførers	NOUN	cicerones;guides
fremmedførerne	NOUN	ciceronerne;guiderne
fremmedførernes	NOUN	ciceronernes;guidernes
fremmedførere	NOUN	ciceroner;guider
fremmedføreres	NOUN	ciceroners;guiders
fremmedgørelse	NOUN	alienation
fremmedgørelsen	NOUN	alienationen
fremmedgørelsens	NOUN	alienationens
fremmedgørelses	NOUN	alienations
fremover	ADV	fremefter
fremragende	ADJ	fortræffelig;fortræffeligt;glimrende
fremrykke	VERB	fremskynde
fremryk	VERB	fremskynd
fremrykket	VERB	fremskyndet
fremrykker	VERB	fremskynder
fremrykkende	VERB	fremskyndende
fremrykkede	VERB	fremskyndede
fremrykkes	VERB	fremskyndes
fremrykkedes	VERB	fremskyndedes
fremrykket	ADJ	fremskredet;fremskreden;fremskredent
fremrykkede	ADJ	fremskredne
fremrykning	NOUN	fremskyndelse
fremrykningen	NOUN	fremskyndelsen
fremrykningens	NOUN	fremskyndelsens
fremryknings	NOUN	fremskyndelses
fremrykningerne	NOUN	fremskyndelserne
fremrykningernes	NOUN	fremskyndelsernes
fremrykninger	NOUN	fremskyndelser
fremrykningers	NOUN	fremskyndelsers
fremsende	VERB	indsende
fremsend	VERB	indsend
fremsendt	VERB	indsendt
fremsender	VERB	indsender
fremsendende	VERB	indsendende
fremsendte	VERB	indsendte
fremsendes	VERB	indsendes
fremsendtes	VERB	indsendtes
fremskaffe	VERB	opdrive;skaffe
fremskaf	VERB	skaf;opdriv
fremskaffet	VERB	skaffet;opdrevet
fremskaffer	VERB	opdriver;skaffer
fremskaffende	VERB	opdrivende;skaffende
fremskaffede	VERB	skaffede;opdrev
fremskaffes	VERB	opdrives;skaffes
fremskaffedes	VERB	skaffedes
fremskyde	?	skyde (frem);udskyde
fremskynde	VERB	forcere
fremskynd	VERB	forcer
fremskyndet	VERB	forceret
fremskynder	VERB	forcerer
fremskyndende	VERB	forcerende
fremskyndede	VERB	forcerede
fremskyndes	VERB	forceres
fremskyndedes	VERB	forceredes
fremstille	VERB	producere
fremstil	VERB	producer
fremstillet	VERB	produceret
fremstiller	VERB	producerer
fremstillende	VERB	producerende
fremstillede	VERB	producerede
fremstilles	VERB	produceres
fremstilledes	VERB	produceredes
fremstilling	NOUN	produktion
fremstillingen	NOUN	produktionen
fremstillingens	NOUN	produktionens
fremstillings	NOUN	produktions
fremstillingerne	NOUN	produktionerne
fremstillingernes	NOUN	produktionernes
fremstillinger	NOUN	produktioner
fremstillingers	NOUN	produktioners
fremstillingsmetode	?	produktionsmetode
fremstormende	?	fremadstormende
fremstrakt	ADJ	udstrakt
fremstrakte	ADJ	udstrakte
fremstød	NOUN	reklamefremstød
fremstødet	NOUN	reklamefremstødet
fremstødets	NOUN	reklamefremstødets
fremstøds	NOUN	reklamefremstøds
fremstødene	NOUN	reklamefremstødene
fremstødenes	NOUN	reklamefremstødenes
fremstå	VERB	fremtræde;fremtræd
fremstået	VERB	fremtrådt
fremstår	VERB	fremtræder
fremstående	VERB	fremtrædende
fremstod	VERB	fremtrådte
fremstående	ADJ	fremtrædende;prominent
fremsynethed	?	fremsyn
fremtidsangst	?	fremtidsfrygt
fremtidsforsker	NOUN	futurolog
fremtidsforskeren	NOUN	futurologen
fremtidsforskerens	NOUN	futurologens
fremtidsforskers	NOUN	futurologs
fremtidsforskerne	NOUN	futurologerne
fremtidsforskernes	NOUN	futurologernes
fremtidsforskere	NOUN	futurologer
fremtidsforskeres	NOUN	futurologers
fremtidsforskning	NOUN	futurologi
fremtidsforskningen	NOUN	futurologien
fremtidsforskningens	NOUN	futurologiens
fremtidsforsknings	NOUN	futurologis
fremtidsfrygt	?	fremtidsangst
fremtidssikker	?	fremtidssikret
fremtone	?	tone frem
fremtrække	?	trække frem;fremdrage
fremvise	VERB	præsentere
fremvis	VERB	præsenter
fremvist	VERB	præsenteret
fremviser	VERB	præsenterer
fremvisende	VERB	præsenterende
fremviste	VERB	præsenterede
fremvises	VERB	præsenteres
fremvistes	VERB	præsenteredes
fremvokse	?	vokse frem
fri	VERB	bejl;bejle
friet	VERB	bejlet
fris	VERB	bejles
fries	VERB	bejles
frir	VERB	bejler
frier	VERB	bejler
friende	VERB	bejlende
friede	VERB	bejlede
fri	ADJ	disponible;ledige;autonome;disponibel;ubunden;ledig;åben;autonom;vederlagsfri;vederlagsfrie;åbne;ubundne
frie	ADJ	disponible;ledige;autonome;vederlagsfri;vederlagsfrie;åbne;ubundne
frit	ADJ	autonomt;vederlagsfrit;disponibelt;ubundet;åbent;ledigt
friaktie	NOUN	fondsaktie
friaktien	NOUN	fondsaktien
friaktiens	NOUN	fondsaktiens
friakties	NOUN	fondsakties
friaktierne	NOUN	fondsaktierne
friaktiernes	NOUN	fondsaktiernes
friaktier	NOUN	fondsaktier
friaktiers	NOUN	fondsaktiers
frier	NOUN	bejler
frieren	NOUN	bejleren
frierens	NOUN	bejlerens
friers	NOUN	bejlers
frierne	NOUN	bejlerne
friernes	NOUN	bejlernes
friere	NOUN	bejlere
frieres	NOUN	bejleres
frifindelse	NOUN	frikendelse
frifindelsen	NOUN	frikendelsen
frifindelsens	NOUN	frikendelsens
frifindelses	NOUN	frikendelses
frifindelserne	NOUN	frikendelserne
frifindelsernes	NOUN	frikendelsernes
frifindelser	NOUN	frikendelser
frifindelsers	NOUN	frikendelsers
frihed	NOUN	fritagelse
friheden	NOUN	fritagelsen
frihedens	NOUN	fritagelsens
friheds	NOUN	fritagelses
frihederne	NOUN	fritagelserne
frihedernes	NOUN	fritagelsernes
friheder	NOUN	fritagelser
friheders	NOUN	fritagelsers
frihedsideal	?	frihedsværdi
frihedsværdi	?	frihedsideal
frihjulsnav	?	frihjul
frikadelle	NOUN	delle
frikadellen	NOUN	dellen
frikadellens	NOUN	dellens
frikadelles	NOUN	delles
frikadellerne	NOUN	dellerne
frikadellernes	NOUN	dellernes
frikadeller	NOUN	deller
frikadellers	NOUN	dellers
frikadellevin	?	slavevin;hverdagsvin
frikadunse	?	dunse;delle
frikendelse	NOUN	frifindelse
frikendelsen	NOUN	frifindelsen
frikendelsens	NOUN	frifindelsens
frikendelses	NOUN	frifindelses
frikendelserne	NOUN	frifindelserne
frikendelsernes	NOUN	frifindelsernes
frikendelser	NOUN	frifindelser
frikendelsers	NOUN	frifindelsers
friktion	NOUN	gnidningsmodstand;gnidning
friktionen	NOUN	gnidningsmodstanden;gnidningen
friktionens	NOUN	gnidningsmodstandens;gnidningens
friktions	NOUN	gnidningsmodstands;gnidnings
friktionerne	NOUN	gnidningerne
friktionernes	NOUN	gnidningernes
friktioner	NOUN	gnidninger
friktioners	NOUN	gnidningers
friktionsvarme	?	gnidningsvarme
frikvarter	NOUN	helle
frikvarters	NOUN	helles
frilandsmuseum	?	friluftsmuseum
friluftsmuseum	?	frilandsmuseum
frilægge	VERB	blotlægge
frilæg	VERB	blotlæg
frilagt	VERB	blotlagt
frilægger	VERB	blotlægger
frilæggende	VERB	blotlæggende
frilagde	VERB	blotlagde
frilægges	VERB	blotlægges
frilagdes	VERB	blotlagdes
friløbsnav	?	frihjulsnav
frimodig	ADJ	frejdig
frimodige	ADJ	frejdige
frimodigt	ADJ	frejdigt
frimærkesamler	?	filatelist
frisbeegolf	?	discgolf
frisé	NOUN	frisésalat
friséen	NOUN	frisésalaten
friséens	NOUN	frisésalatens
frisés	NOUN	frisésalats
friséerne	NOUN	frisésalaterne
friséernes	NOUN	frisésalaternes
friséer	NOUN	frisésalater
friséers	NOUN	frisésalaters
frisindet	ADJ	liberalt;fordomsfri;fordomsfrit;liberal
frisindede	ADJ	fordomsfri;fordomsfrie;liberale
friskmalet	ADJ	nymalet
friskmalede	ADJ	nymalede
frisktappet	?	nytappet
fristed	NOUN	tilflugtssted;helle
fristedet	NOUN	tilflugtsstedet
fristedets	NOUN	tilflugtsstedets
fristeds	NOUN	tilflugtssteds;helles
fristederne	NOUN	tilflugtsstederne
fristedernes	NOUN	tilflugtsstedernes
fristeder	NOUN	tilflugtssteder
fristeders	NOUN	tilflugtssteders
frisætte	VERB	fritstille
frisæt	VERB	fritstil
frisat	VERB	fritstillet
frisætter	VERB	fritstiller
frisættende	VERB	fritstillende
frisatte	VERB	fritstillede
frisættes	VERB	fritstilles
frisattes	VERB	fritstilledes
frisør	NOUN	frisørsalon
frisøren	NOUN	frisørsalonen
frisørens	NOUN	frisørsalonens
frisørs	NOUN	frisørsalons
frisørerne	NOUN	frisørsalonerne
frisørernes	NOUN	frisørsalonernes
frisører	NOUN	frisørsaloner
frisørers	NOUN	frisørsaloners
fritere	VERB	friturestege
friter	VERB	frituresteg
friteret	VERB	friturestegt
friterer	VERB	frituresteger
friterende	VERB	friturestegende
friterede	VERB	friturestegte
friteres	VERB	frituresteges
friteredes	VERB	friturestegtes
fritidsaktivitet	?	fritidsbeskæftigelse
fritidsbeskæftigelse	?	fritidsaktivitet
fritidshus	NOUN	sommerhus
fritidshuset	NOUN	sommerhuset
fritidshusets	NOUN	sommerhusets
fritidshus'	NOUN	sommerhus'
fritidshusene	NOUN	sommerhusene
fritidshusenes	NOUN	sommerhusenes
fritidshuse	NOUN	sommerhuse
fritidshuses	NOUN	sommerhuses
fritidsinteresse	?	hobby
fritidssejlads	?	lystsejlads
frits	?	frisure
fritstille	VERB	fyre
fritstil	VERB	fyr
fritstillet	VERB	fyret
fritstiller	VERB	fyrer
fritstillende	VERB	fyrende
fritstillede	VERB	fyrede
fritstilles	VERB	fyres
fritstilledes	VERB	fyredes
fritte	VERB	udfritte
frit	VERB	udfrit
frittet	VERB	udfrittet
fritter	VERB	udfritter
frittende	VERB	udfrittende
frittede	VERB	udfrittede
frittes	VERB	udfrittes
frittedes	VERB	udfrittedes
friturekoge	VERB	friturestege
friturekog	VERB	frituresteg
friturekogt	VERB	friturestegt
friturekoger	VERB	frituresteger
friturekogende	VERB	friturestegende
friturekogte	VERB	friturestegte
friturekoges	VERB	frituresteges
friturekogtes	VERB	friturestegtes
friturestege	VERB	fritere
frituresteg	VERB	friter
friturestegt	VERB	friteret
frituresteger	VERB	friterer
friturestegende	VERB	friterende
friturestegte	VERB	friterede
frituresteges	VERB	friteres
friturestegtes	VERB	friteredes
frivillige	ADJ	ulønnede
frivol	ADJ	fræk
frivole	ADJ	frække
frivolt	ADJ	frækt
frodig	ADJ	livlig;udbytterig;yppig
frodige	ADJ	udbytterige;yppige;livlige
frodigt	ADJ	livligt;yppigt;udbytterigt
frokost	NOUN	frokostpause
frokosten	NOUN	frokostpausen
frokostens	NOUN	frokostpausens
frokosts	NOUN	frokostpauses
frokosterne	NOUN	frokostpauserne
frokosternes	NOUN	frokostpausernes
frokoster	NOUN	frokostpauser
frokosters	NOUN	frokostpausers
frokostblad	?	formiddagsblad
frokostpause	NOUN	frokost
frokostpausen	NOUN	frokosten
frokostpausens	NOUN	frokostens
frokostpauses	NOUN	frokosts
frokostpauserne	NOUN	frokosterne
frokostpausernes	NOUN	frokosternes
frokostpauser	NOUN	frokoster
frokostpausers	NOUN	frokosters
front	NOUN	frontlinje;forside
fronten	NOUN	forsiden;frontlinjen
frontens	NOUN	frontlinjens;forsidens
fronts	NOUN	frontlinjes;forsides
fronterne	NOUN	forsiderne;frontlinjerne
fronternes	NOUN	frontlinjernes;forsidernes
fronter	NOUN	forsider;frontlinjer
fronters	NOUN	frontlinjers;forsiders
frontalkollision	?	frontalsammenstød
frontallap	NOUN	pandelap
frontallappen	NOUN	pandelappen
frontallappens	NOUN	pandelappens
frontallaps	NOUN	pandelaps
frontallapperne	NOUN	pandelapperne
frontallappernes	NOUN	pandelappernes
frontallapper	NOUN	pandelapper
frontallappers	NOUN	pandelappers
frontfigur	NOUN	topfigur
frontfiguren	NOUN	topfiguren
frontfigurens	NOUN	topfigurens
frontfigurs	NOUN	topfigurs
frontfigurerne	NOUN	topfigurerne
frontfigurernes	NOUN	topfigurernes
frontfigurer	NOUN	topfigurer
frontfigurers	NOUN	topfigurers
frontklap	?	motorhjelm
frontlinjestat	?	frontstat
frontløber	NOUN	centerforward;spydspids
frontløberen	NOUN	spydspidsen;centerforwarden
frontløberens	NOUN	centerforwardens;spydspidsens
frontløbers	NOUN	spydspids';centerforwards
frontløberne	NOUN	centerforwarderne;spydspidserne
frontløbernes	NOUN	centerforwardernes;spydspidsernes
frontløbere	NOUN	spydspidser;centerforwarder;centerforwards
frontløberes	NOUN	centerforwarders;centerforwards';spydspidsers
frontrude	?	forrude
frontstat	?	frontlinjestat
frossen	ADJ	forfrossen
frosne	ADJ	forfrosne
frossent	ADJ	forfrossent
frostgrad	?	minusgrad
fruesko	?	Cypripedium calceolus
frugal	ADJ	tarvelig
frugale	ADJ	spartanske;tarvelige
frugalt	ADJ	tarveligt
frugtbar	ADJ	udbytterig;fertil;næringsrig
frugtbare	ADJ	næringsrige;udbytterige;fertile
frugtbart	ADJ	næringsrigt;fertilt;udbytterigt
frugtbarhed	?	fertilitet
frugtesløs	ADJ	resultatløs;ufrugtbar
frugtesløse	ADJ	resultatløse;ufrugtbare
frugtesløst	ADJ	resultatløst;ufrugtbart
frugtsommelig	ADJ	gravid
frugtsommelige	ADJ	gravide
frugtsommeligt	ADJ	gravidt
fryd	NOUN	skadefryd
fryden	NOUN	skadefryden
frydens	NOUN	skadefrydens
fryds	NOUN	skadefryds
frydefuld	ADJ	frydelig
frydefulde	ADJ	frydelige
frydefuldt	ADJ	frydeligt
frygtelig	ADJ	forfærdelig;skrækkelig
frygtelige	ADJ	forfærdelige;skrækkelige
frygteligt	ADJ	forfærdeligt;skrækkeligt
frygtindgydende	ADJ	rædselsvækkende;skrækindjagende
frygtløse	ADJ	uforfærdede
frygtsom	ADJ	frygtagtig
frygtsomme	ADJ	frygtagtige
frygtsomt	ADJ	frygtagtigt
fryns	NOUN	fløs;lømmel
frynsen	NOUN	fløsen;lømlen
frynsens	NOUN	fløsens;lømlens
fryns'	NOUN	lømmels;fløs'
frynserne	NOUN	fløsene;lømlerne
frynsernes	NOUN	fløsenes;lømlernes
frynser	NOUN	lømler;fløse
frynsers	NOUN	lømlers;fløses
frynsegode	NOUN	personalegode
frynsegodet	NOUN	personalegodet
frynsegodets	NOUN	personalegodets
frynsegodes	NOUN	personalegodes
frynsegoderne	NOUN	personalegoderne
frynsegodernes	NOUN	personalegodernes
frynsegoder	NOUN	personalegoder
frynsegoders	NOUN	personalegoders
fryse	VERB	nedfryse
frosne	VERB	nedfrosne
frys	VERB	nedfrys
frossen	VERB	nedfrossen
frosset	VERB	nedfrosset;nedfrossen
fryser	VERB	nedfryser
frysende	VERB	nedfrysende
frøs	VERB	nedfrøs
fryses	VERB	nedfryses
fryser	NOUN	frostboks
fryseren	NOUN	frostboksen
fryserens	NOUN	frostboksens
frysers	NOUN	frostboks'
fryserne	NOUN	frostboksene
frysernes	NOUN	frostboksenes
frysere	NOUN	frostbokse
fryseres	NOUN	frostbokses
fræk	ADJ	uartig
frække	ADJ	uforskammede;uartige;vovede
frækt	ADJ	uartigt
frækhed	NOUN	uforskammethed
frækheden	NOUN	uforskammetheden
frækhedens	NOUN	uforskammethedens
frækheds	NOUN	uforskammetheds
frækhederne	NOUN	uforskammethederne
frækhedernes	NOUN	uforskammethedernes
frækheder	NOUN	uforskammetheder
frækheders	NOUN	uforskammetheders
frænde	NOUN	slægtning
frænden	NOUN	slægtningen
frændens	NOUN	slægtningens
frændes	NOUN	slægtnings
frænderne	NOUN	slægtningene
frændernes	NOUN	slægtningenes
frænder	NOUN	slægtninge
frænders	NOUN	slægtninges
fræsemaskine	NOUN	fræser
fræsemaskinen	NOUN	fræseren
fræsemaskinens	NOUN	fræserens
fræsemaskines	NOUN	fræsers
fræsemaskinerne	NOUN	fræserne
fræsemaskinernes	NOUN	fræsernes
fræsemaskiner	NOUN	fræsere
fræsemaskiners	NOUN	fræseres
fræser	NOUN	havefræser
fræseren	NOUN	havefræseren
fræserens	NOUN	havefræserens
fræsers	NOUN	havefræsers
fræserne	NOUN	havefræserne
fræsernes	NOUN	havefræsernes
fræsere	NOUN	havefræsere
fræseres	NOUN	havefræseres
frøkenkloster	NOUN	jomfrukloster
frøkenklostret	NOUN	jomfruklosteret;jomfruklostret
frøkenklosteret	NOUN	jomfruklosteret;jomfruklostret
frøkenklostrets	NOUN	jomfruklostrets;jomfruklosterets
frøkenklosterets	NOUN	jomfruklostrets;jomfruklosterets
frøkenklosters	NOUN	jomfruklosters
frøkenklostrene	NOUN	jomfruklostrene
frøkenklostrenes	NOUN	jomfruklostrenes
frøkenklostre	NOUN	jomfruklostre
frøkenklostres	NOUN	jomfruklostres
frømand	NOUN	svømmedykker
frømanden	NOUN	svømmedykkeren
frømandens	NOUN	svømmedykkerens
